date,product_id,sales
2017-07-10,10_15,110
2017-07-11,10_15,140
2017-07-12,10_15,125
2017-07-13,10_15,137
2017-07-14,10_15,146
2017-07-15,10_15,139
2017-07-16,10_15,153
2017-07-17,10_15,113
2017-07-18,10_15,147
2017-07-19,10_15,146
2017-07-20,10_15,146
2017-07-21,10_15,154
2017-07-22,10_15,159
2017-07-23,10_15,167
2017-07-24,10_15,106
2017-07-25,10_15,115
2017-07-26,10_15,125
2017-07-27,10_15,144
2017-07-28,10_15,153
2017-07-29,10_15,164
2017-07-30,10_15,174
2017-07-31,10_15,134
2017-08-01,10_15,116
2017-08-02,10_15,119
2017-08-03,10_15,117
2017-08-04,10_15,153
2017-08-05,10_15,143
2017-08-06,10_15,156
2017-08-07,10_15,102
2017-08-08,10_15,97
2017-08-09,10_15,117
2017-08-10,10_15,130
2017-08-11,10_15,111
2017-08-12,10_15,145
2017-08-13,10_15,162
2017-08-14,10_15,95
2017-08-15,10_15,117
2017-08-16,10_15,118
2017-08-17,10_15,133
2017-08-18,10_15,134
2017-08-19,10_15,141
2017-08-20,10_15,153
2017-08-21,10_15,91
2017-08-22,10_15,96
2017-08-23,10_15,118
2017-08-24,10_15,124
2017-08-25,10_15,123
2017-08-26,10_15,148
2017-08-27,10_15,137
2017-08-28,10_15,107
2017-08-29,10_15,132
2017-08-30,10_15,118
2017-08-31,10_15,124
2017-09-01,10_15,131
2017-09-02,10_15,134
2017-09-03,10_15,132
2017-09-04,10_15,88
2017-09-05,10_15,98
2017-09-06,10_15,92
2017-09-07,10_15,119
2017-09-08,10_15,122
2017-09-09,10_15,123
2017-09-10,10_15,136
2017-09-11,10_15,81
2017-09-12,10_15,116
2017-09-13,10_15,119
2017-09-14,10_15,124
2017-09-15,10_15,115
2017-09-16,10_15,130
2017-09-17,10_15,142
2017-09-18,10_15,93
2017-09-19,10_15,128
2017-09-20,10_15,117
2017-09-21,10_15,100
2017-09-22,10_15,126
2017-09-23,10_15,146
2017-09-24,10_15,132
2017-09-25,10_15,90
2017-09-26,10_15,108
2017-09-27,10_15,104
2017-09-28,10_15,114
2017-09-29,10_15,116
2017-09-30,10_15,127
2017-10-01,10_15,112
2017-10-02,10_15,75
2017-10-03,10_15,121
2017-10-04,10_15,112
2017-10-05,10_15,128
2017-10-06,10_15,102
2017-10-07,10_15,124
2017-10-08,10_15,136
2017-10-09,10_15,93
2017-10-10,10_15,85
2017-10-11,10_15,98
2017-10-12,10_15,95
2017-10-13,10_15,117
2017-10-14,10_15,129
2017-10-15,10_15,147
2017-10-16,10_15,87
2017-10-17,10_15,110
2017-10-18,10_15,97
2017-10-19,10_15,109
2017-10-20,10_15,118
2017-10-21,10_15,112
2017-10-22,10_15,124
2017-10-23,10_15,91
2017-10-24,10_15,113
2017-10-25,10_15,97
2017-10-26,10_15,112
2017-10-27,10_15,119
2017-10-28,10_15,110
2017-10-29,10_15,127
2017-10-30,10_15,77
2017-10-31,10_15,99
2017-11-01,10_15,100
2017-11-02,10_15,118
2017-11-03,10_15,130
2017-11-04,10_15,143
2017-11-05,10_15,121
2017-11-06,10_15,125
2017-11-07,10_15,98
2017-11-08,10_15,93
2017-11-09,10_15,128
2017-11-10,10_15,154
2017-11-11,10_15,112
2017-11-12,10_15,120
2017-11-13,10_15,98
2017-11-14,10_15,110
2017-11-15,10_15,102
2017-11-16,10_15,120
2017-11-17,10_15,128
2017-11-18,10_15,140
2017-11-19,10_15,138
2017-11-20,10_15,78
2017-11-21,10_15,103
2017-11-22,10_15,103
2017-11-23,10_15,116
2017-11-24,10_15,124
2017-11-25,10_15,127
2017-11-26,10_15,150
2017-11-27,10_15,99
2017-11-28,10_15,124
2017-11-29,10_15,110
2017-11-30,10_15,114
2017-12-01,10_15,93
2017-12-02,10_15,93
2017-12-03,10_15,118
2017-12-04,10_15,63
2017-12-05,10_15,86
2017-12-06,10_15,66
2017-12-07,10_15,80
2017-12-08,10_15,97
2017-12-09,10_15,101
2017-12-10,10_15,107
2017-12-11,10_15,74
2017-12-12,10_15,96
2017-12-13,10_15,65
2017-12-14,10_15,81
2017-12-15,10_15,109
2017-12-16,10_15,74
2017-12-17,10_15,96
2017-12-18,10_15,64
2017-12-19,10_15,70
2017-12-20,10_15,73
2017-12-21,10_15,86
2017-12-22,10_15,95
2017-12-23,10_15,88
2017-12-24,10_15,101
2017-12-25,10_15,64
2017-12-26,10_15,75
2017-12-27,10_15,72
2017-12-28,10_15,88
2017-12-29,10_15,101
2017-12-30,10_15,94
2017-12-31,10_15,89
2013-01-01,10_18,45
2013-01-02,10_18,48
2013-01-03,10_18,50
2013-01-04,10_18,54
2013-01-05,10_18,67
2013-01-06,10_18,50
2013-01-07,10_18,56
2013-01-08,10_18,53
2013-01-09,10_18,44
2013-01-10,10_18,62
2013-01-11,10_18,46
2013-01-12,10_18,63
2013-01-13,10_18,59
2013-01-14,10_18,37
2013-01-15,10_18,49
2013-01-16,10_18,40
2013-01-17,10_18,54
2013-01-18,10_18,56
2013-01-19,10_18,67
2013-01-20,10_18,70
2013-01-21,10_18,32
2013-01-22,10_18,45
2013-01-23,10_18,67
2013-01-24,10_18,37
2013-01-25,10_18,58
2013-01-26,10_18,67
2013-01-27,10_18,66
2013-01-28,10_18,47
2013-01-29,10_18,54
2013-01-30,10_18,41
2013-01-31,10_18,56
2013-02-01,10_18,71
2013-02-02,10_18,66
2013-02-03,10_18,70
2013-02-04,10_18,34
2013-02-05,10_18,60
2013-02-06,10_18,56
2013-02-07,10_18,38
2013-02-08,10_18,58
2013-02-09,10_18,79
2013-02-10,10_18,70
2013-02-11,10_18,45
2013-02-12,10_18,46
2013-02-13,10_18,60
2013-02-14,10_18,49
2013-02-15,10_18,52
2013-02-16,10_18,66
2013-02-17,10_18,61
2013-02-18,10_18,58
2013-02-19,10_18,53
2013-02-20,10_18,71
2013-02-21,10_18,70
2013-02-22,10_18,76
2013-02-23,10_18,71
2013-02-24,10_18,74
2013-02-25,10_18,35
2013-02-26,10_18,62
2013-02-27,10_18,39
2013-02-28,10_18,68
2013-03-01,10_18,82
2013-03-02,10_18,76
2013-03-03,10_18,74
2013-03-04,10_18,61
2013-03-05,10_18,70
2013-03-06,10_18,79
2013-03-07,10_18,54
2013-03-08,10_18,76
2013-03-09,10_18,73
2013-03-10,10_18,75
2013-03-11,10_18,43
2013-03-12,10_18,59
2013-03-13,10_18,76
2013-03-14,10_18,80
2013-03-15,10_18,55
2013-03-16,10_18,93
2013-03-17,10_18,77
2013-03-18,10_18,56
2013-03-19,10_18,77
2013-03-20,10_18,69
2013-03-21,10_18,70
2013-03-22,10_18,92
2013-03-23,10_18,75
2013-03-24,10_18,82
2013-03-25,10_18,48
2013-03-26,10_18,80
2013-03-27,10_18,55
2013-03-28,10_18,71
2013-03-29,10_18,75
2013-03-30,10_18,93
2013-03-31,10_18,87
2013-04-01,10_18,60
2013-04-02,10_18,88
2013-04-03,10_18,72
2013-04-04,10_18,67
2013-04-05,10_18,94
2013-04-06,10_18,92
2013-04-07,10_18,108
2013-04-08,10_18,70
2013-04-09,10_18,75
2013-04-10,10_18,92
2013-04-11,10_18,72
2013-04-12,10_18,78
2013-04-13,10_18,93
2013-04-14,10_18,80
2013-04-15,10_18,67
2013-04-16,10_18,81
2013-04-17,10_18,75
2013-04-18,10_18,94
2013-04-19,10_18,93
2013-04-20,10_18,88
2013-04-21,10_18,108
2013-04-22,10_18,73
2013-04-23,10_18,84
2013-04-24,10_18,94
2013-04-25,10_18,82
2013-04-26,10_18,80
2013-04-27,10_18,103
2013-04-28,10_18,99
2013-04-29,10_18,67
2013-04-30,10_18,81
2013-05-01,10_18,80
2013-05-02,10_18,111
2013-05-03,10_18,104
2013-05-04,10_18,120
2013-05-05,10_18,112
2013-05-06,10_18,76
2013-05-07,10_18,81
2013-05-08,10_18,80
2013-05-09,10_18,74
2013-05-10,10_18,91
2013-05-11,10_18,92
2013-05-12,10_18,95
2013-05-13,10_18,66
2013-05-14,10_18,74
2013-05-15,10_18,85
2013-05-16,10_18,83
2013-05-17,10_18,96
2013-05-18,10_18,119
2013-05-19,10_18,102
2013-05-20,10_18,77
2013-05-21,10_18,84
2013-05-22,10_18,76
2013-05-23,10_18,83
2013-05-24,10_18,101
2013-05-25,10_18,87
2013-05-26,10_18,131
2013-05-27,10_18,80
2013-05-28,10_18,90
2013-05-29,10_18,71
2013-05-30,10_18,86
2013-05-31,10_18,88
2013-06-01,10_18,90
2013-06-02,10_18,111
2013-06-03,10_18,79
2013-06-04,10_18,86
2013-06-05,10_18,90
2013-06-06,10_18,107
2013-06-07,10_18,92
2013-06-08,10_18,111
2013-06-09,10_18,116
2013-06-10,10_18,87
2013-06-11,10_18,83
2013-06-12,10_18,78
2013-06-13,10_18,96
2013-06-14,10_18,86
2013-06-15,10_18,96
2013-06-16,10_18,89
2013-06-17,10_18,67
2013-06-18,10_18,78
2013-06-19,10_18,86
2013-06-20,10_18,105
2013-06-21,10_18,111
2013-06-22,10_18,104
2013-06-23,10_18,108
2013-06-24,10_18,63
2013-06-25,10_18,95
2013-06-26,10_18,84
2013-06-27,10_18,101
2013-06-28,10_18,115
2013-06-29,10_18,111
2013-06-30,10_18,98
2013-07-01,10_18,80
2013-07-02,10_18,93
2013-07-03,10_18,99
2013-07-04,10_18,115
2013-07-05,10_18,114
2013-07-06,10_18,113
2013-07-07,10_18,124
2013-07-08,10_18,71
2013-07-09,10_18,94
2013-07-10,10_18,86
2013-07-11,10_18,102
2013-07-12,10_18,117
2013-07-13,10_18,126
2013-07-14,10_18,135
2013-07-15,10_18,85
2013-07-16,10_18,86
2013-07-17,10_18,96
2013-07-18,10_18,98
2013-07-19,10_18,101
2013-07-20,10_18,108
2013-07-21,10_18,113
2013-07-22,10_18,76
2013-07-23,10_18,99
2013-07-24,10_18,96
2013-07-25,10_18,113
2013-07-26,10_18,105
2013-07-27,10_18,114
2013-07-28,10_18,120
2013-07-29,10_18,73
2013-07-30,10_18,91
2013-07-31,10_18,75
2013-08-01,10_18,89
2013-08-02,10_18,85
2013-08-03,10_18,109
2013-08-04,10_18,115
2013-08-05,10_18,85
2013-08-06,10_18,73
2013-08-07,10_18,85
2013-08-08,10_18,77
2013-08-09,10_18,106
2013-08-10,10_18,97
2013-08-11,10_18,113
2013-08-12,10_18,74
2013-08-13,10_18,80
2013-08-14,10_18,67
2013-08-15,10_18,96
2013-08-16,10_18,96
2013-08-17,10_18,88
2013-08-18,10_18,110
2013-08-19,10_18,72
2013-08-20,10_18,91
2013-08-21,10_18,77
2013-08-22,10_18,70
2013-08-23,10_18,96
2013-08-24,10_18,107
2013-08-25,10_18,101
2013-08-26,10_18,74
2013-08-27,10_18,85
2013-08-28,10_18,74
2013-08-29,10_18,115
2013-08-30,10_18,84
2013-08-31,10_18,109
2013-09-01,10_18,97
2013-09-02,10_18,77
2013-09-03,10_18,75
2013-09-04,10_18,74
2013-09-05,10_18,91
2013-09-06,10_18,91
2013-09-07,10_18,101
2013-09-08,10_18,93
2013-09-09,10_18,55
2013-09-10,10_18,82
2013-09-11,10_18,76
2013-09-12,10_18,70
2013-09-13,10_18,78
2013-09-14,10_18,89
2013-09-15,10_18,89
2013-09-16,10_18,50
2013-09-17,10_18,60
2013-09-18,10_18,75
2013-09-19,10_18,97
2013-09-20,10_18,106
2013-09-21,10_18,81
2013-09-22,10_18,106
2013-09-23,10_18,62
2013-09-24,10_18,75
2013-09-25,10_18,65
2013-09-26,10_18,72
2013-09-27,10_18,98
2013-09-28,10_18,95
2013-09-29,10_18,110
2013-09-30,10_18,68
2013-10-01,10_18,75
2013-10-02,10_18,73
2013-10-03,10_18,73
2013-10-04,10_18,71
2013-10-05,10_18,98
2013-10-06,10_18,96
2013-10-07,10_18,68
2013-10-08,10_18,69
2013-10-09,10_18,67
2013-10-10,10_18,94
2013-10-11,10_18,77
2013-10-12,10_18,85
2013-10-13,10_18,86
2013-10-14,10_18,54
2013-10-15,10_18,78
2013-10-16,10_18,84
2013-10-17,10_18,79
2013-10-18,10_18,74
2013-10-19,10_18,82
2013-10-20,10_18,89
2013-10-21,10_18,50
2013-10-22,10_18,88
2013-10-23,10_18,76
2013-10-24,10_18,83
2013-10-25,10_18,83
2013-10-26,10_18,79
2013-10-27,10_18,90
2013-10-28,10_18,68
2013-10-29,10_18,75
2013-10-30,10_18,70
2013-10-31,10_18,73
2013-11-01,10_18,91
2013-11-02,10_18,84
2013-11-03,10_18,87
2013-11-04,10_18,61
2013-11-05,10_18,90
2013-11-06,10_18,68
2013-11-07,10_18,75
2013-11-08,10_18,85
2013-11-09,10_18,102
2013-11-10,10_18,88
2013-11-11,10_18,64
2013-11-12,10_18,83
2013-11-13,10_18,84
2013-11-14,10_18,80
2013-11-15,10_18,85
2013-11-16,10_18,90
2013-11-17,10_18,103
2013-11-18,10_18,85
2013-11-19,10_18,74
2013-11-20,10_18,77
2013-11-21,10_18,83
2013-11-22,10_18,81
2013-11-23,10_18,91
2013-11-24,10_18,79
2013-11-25,10_18,74
2013-11-26,10_18,71
2013-11-27,10_18,87
2013-11-28,10_18,103
2013-11-29,10_18,102
2013-11-30,10_18,93
2013-12-01,10_18,67
2013-12-02,10_18,40
2013-12-03,10_18,51
2013-12-04,10_18,65
2013-12-05,10_18,65
2013-12-06,10_18,60
2013-12-07,10_18,64
2013-12-08,10_18,79
2013-12-09,10_18,53
2013-12-10,10_18,65
2013-12-11,10_18,54
2013-12-12,10_18,53
2013-12-13,10_18,69
2013-12-14,10_18,62
2013-12-15,10_18,59
2013-12-16,10_18,68
2013-12-17,10_18,63
2013-12-18,10_18,55
2013-12-19,10_18,64
2013-12-20,10_18,66
2013-12-21,10_18,70
2013-12-22,10_18,79
2013-12-23,10_18,43
2013-12-24,10_18,48
2013-12-25,10_18,60
2013-12-26,10_18,57
2013-12-27,10_18,42
2013-12-28,10_18,59
2013-12-29,10_18,77
2013-12-30,10_18,47
2013-12-31,10_18,54
2014-01-01,10_18,66
2014-01-02,10_18,56
2014-01-03,10_18,54
2014-01-04,10_18,63
2014-01-05,10_18,77
2014-01-06,10_18,40
2014-01-07,10_18,51
2014-01-08,10_18,66
2014-01-09,10_18,56
2014-01-10,10_18,68
2014-01-11,10_18,60
2014-01-12,10_18,68
2014-01-13,10_18,42
2014-01-14,10_18,53
2014-01-15,10_18,61
2014-01-16,10_18,57
2014-01-17,10_18,55
2014-01-18,10_18,79
2014-01-19,10_18,66
2014-01-20,10_18,53
2014-01-21,10_18,66
2014-01-22,10_18,47
2014-01-23,10_18,70
2014-01-24,10_18,82
2014-01-25,10_18,90
2014-01-26,10_18,86
2014-01-27,10_18,57
2014-01-28,10_18,64
2014-01-29,10_18,57
2014-01-30,10_18,58
2014-01-31,10_18,69
2014-02-01,10_18,60
2014-02-02,10_18,94
2014-02-03,10_18,56
2014-02-04,10_18,64
2014-02-05,10_18,59
2014-02-06,10_18,74
2014-02-07,10_18,68
2014-02-08,10_18,87
2014-02-09,10_18,89
2014-02-10,10_18,56
2014-02-11,10_18,55
2014-02-12,10_18,66
2014-02-13,10_18,73
2014-02-14,10_18,70
2014-02-15,10_18,75
2014-02-16,10_18,78
2014-02-17,10_18,49
2014-02-18,10_18,61
2014-02-19,10_18,67
2014-02-20,10_18,67
2014-02-21,10_18,80
2014-02-22,10_18,75
2014-02-23,10_18,79
2014-02-24,10_18,64
2014-02-25,10_18,58
2014-02-26,10_18,56
2014-02-27,10_18,65
2014-02-28,10_18,67
2014-03-01,10_18,72
2014-03-02,10_18,90
2014-03-03,10_18,66
2014-03-04,10_18,69
2014-03-05,10_18,61
2014-03-06,10_18,77
2014-03-07,10_18,93
2014-03-08,10_18,96
2014-03-09,10_18,88
2014-03-10,10_18,67
2014-03-11,10_18,72
2014-03-12,10_18,78
2014-03-13,10_18,87
2014-03-14,10_18,89
2014-03-15,10_18,92
2014-03-16,10_18,97
2014-03-17,10_18,70
2014-03-18,10_18,70
2014-03-19,10_18,77
2014-03-20,10_18,90
2014-03-21,10_18,80
2014-03-22,10_18,90
2014-03-23,10_18,103
2014-03-24,10_18,76
2014-03-25,10_18,70
2014-03-26,10_18,64
2014-03-27,10_18,75
2014-03-28,10_18,80
2014-03-29,10_18,95
2014-03-30,10_18,102
2014-03-31,10_18,64
2014-04-01,10_18,98
2014-04-02,10_18,80
2014-04-03,10_18,95
2014-04-04,10_18,90
2014-04-05,10_18,101
2014-04-06,10_18,118
2014-04-07,10_18,79
2014-04-08,10_18,96
2014-04-09,10_18,85
2014-04-10,10_18,105
2014-04-11,10_18,92
2014-04-12,10_18,104
2014-04-13,10_18,141
2014-04-14,10_18,78
2014-04-15,10_18,98
2014-04-16,10_18,88
2014-04-17,10_18,93
2014-04-18,10_18,103
2014-04-19,10_18,120
2014-04-20,10_18,109
2014-04-21,10_18,61
2014-04-22,10_18,88
2014-04-23,10_18,72
2014-04-24,10_18,87
2014-04-25,10_18,108
2014-04-26,10_18,100
2014-04-27,10_18,121
2014-04-28,10_18,74
2014-04-29,10_18,92
2014-04-30,10_18,101
2014-05-01,10_18,115
2014-05-02,10_18,100
2014-05-03,10_18,144
2014-05-04,10_18,106
2014-05-05,10_18,72
2014-05-06,10_18,92
2014-05-07,10_18,95
2014-05-08,10_18,98
2014-05-09,10_18,109
2014-05-10,10_18,114
2014-05-11,10_18,131
2014-05-12,10_18,97
2014-05-13,10_18,96
2014-05-14,10_18,105
2014-05-15,10_18,106
2014-05-16,10_18,109
2014-05-17,10_18,139
2014-05-18,10_18,114
2014-05-19,10_18,77
2014-05-20,10_18,102
2014-05-21,10_18,99
2014-05-22,10_18,104
2014-05-23,10_18,118
2014-05-24,10_18,110
2014-05-25,10_18,127
2014-05-26,10_18,92
2014-05-27,10_18,103
2014-05-28,10_18,94
2014-05-29,10_18,101
2014-05-30,10_18,121
2014-05-31,10_18,116
2014-06-01,10_18,136
2014-06-02,10_18,81
2014-06-03,10_18,104
2014-06-04,10_18,95
2014-06-05,10_18,107
2014-06-06,10_18,99
2014-06-07,10_18,124
2014-06-08,10_18,123
2014-06-09,10_18,101
2014-06-10,10_18,96
2014-06-11,10_18,98
2014-06-12,10_18,101
2014-06-13,10_18,128
2014-06-14,10_18,121
2014-06-15,10_18,107
2014-06-16,10_18,84
2014-06-17,10_18,112
2014-06-18,10_18,123
2014-06-19,10_18,114
2014-06-20,10_18,110
2014-06-21,10_18,134
2014-06-22,10_18,136
2014-06-23,10_18,102
2014-06-24,10_18,91
2014-06-25,10_18,93
2014-06-26,10_18,115
2014-06-27,10_18,97
2014-06-28,10_18,121
2014-06-29,10_18,125
2014-06-30,10_18,94
2014-07-01,10_18,92
2014-07-02,10_18,120
2014-07-03,10_18,113
2014-07-04,10_18,116
2014-07-05,10_18,133
2014-07-06,10_18,124
2014-07-07,10_18,86
2014-07-08,10_18,126
2014-07-09,10_18,109
2014-07-10,10_18,113
2014-07-11,10_18,109
2014-07-12,10_18,136
2014-07-13,10_18,145
2014-07-14,10_18,89
2014-07-15,10_18,105
2014-07-16,10_18,98
2014-07-17,10_18,112
2014-07-18,10_18,135
2014-07-19,10_18,123
2014-07-20,10_18,136
2014-07-21,10_18,82
2014-07-22,10_18,87
2014-07-23,10_18,106
2014-07-24,10_18,144
2014-07-25,10_18,131
2014-07-26,10_18,113
2014-07-27,10_18,140
2014-07-28,10_18,88
2014-07-29,10_18,97
2014-07-30,10_18,101
2014-07-31,10_18,123
2014-08-01,10_18,85
2014-08-02,10_18,118
2014-08-03,10_18,122
2014-08-04,10_18,72
2014-08-05,10_18,96
2014-08-06,10_18,102
2014-08-07,10_18,85
2014-08-08,10_18,118
2014-08-09,10_18,99
2014-08-10,10_18,146
2014-08-11,10_18,91
2014-08-12,10_18,83
2014-08-13,10_18,98
2014-08-14,10_18,95
2014-08-15,10_18,108
2014-08-16,10_18,114
2014-08-17,10_18,120
2014-08-18,10_18,79
2014-08-19,10_18,102
2014-08-20,10_18,99
2014-08-21,10_18,111
2014-08-22,10_18,99
2014-08-23,10_18,98
2014-08-24,10_18,113
2014-08-25,10_18,69
2014-08-26,10_18,84
2014-08-27,10_18,87
2014-08-28,10_18,91
2014-08-29,10_18,99
2014-08-30,10_18,121
2014-08-31,10_18,130
2014-09-01,10_18,73
2014-09-02,10_18,95
2014-09-03,10_18,92
2014-09-04,10_18,92
2014-09-05,10_18,101
2014-09-06,10_18,102
2014-09-07,10_18,97
2014-09-08,10_18,90
2014-09-09,10_18,100
2014-09-10,10_18,77
2014-09-11,10_18,85
2014-09-12,10_18,103
2014-09-13,10_18,102
2014-09-14,10_18,103
2014-09-15,10_18,76
2014-09-16,10_18,76
2014-09-17,10_18,100
2014-09-18,10_18,101
2014-09-19,10_18,96
2014-09-20,10_18,106
2014-09-21,10_18,107
2014-09-22,10_18,90
2014-09-23,10_18,79
2014-09-24,10_18,78
2014-09-25,10_18,90
2014-09-26,10_18,107
2014-09-27,10_18,90
2014-09-28,10_18,129
2014-09-29,10_18,101
2014-09-30,10_18,90
2014-10-01,10_18,87
2014-10-02,10_18,106
2014-10-03,10_18,88
2014-10-04,10_18,104
2014-10-05,10_18,101
2014-10-06,10_18,58
2014-10-07,10_18,104
2014-10-08,10_18,70
2014-10-09,10_18,90
2014-10-10,10_18,85
2014-10-11,10_18,82
2014-10-12,10_18,109
2014-10-13,10_18,63
2014-10-14,10_18,85
2014-10-15,10_18,91
2014-10-16,10_18,80
2014-10-17,10_18,85
2014-10-18,10_18,89
2014-10-19,10_18,101
2014-10-20,10_18,73
2014-10-21,10_18,93
2014-10-22,10_18,88
2014-10-23,10_18,98
2014-10-24,10_18,93
2014-10-25,10_18,109
2014-10-26,10_18,98
2014-10-27,10_18,74
2014-10-28,10_18,79
2014-10-29,10_18,90
2014-10-30,10_18,81
2014-10-31,10_18,89
2014-11-01,10_18,108
2014-11-02,10_18,118
2014-11-03,10_18,57
2014-11-04,10_18,95
2014-11-05,10_18,102
2014-11-06,10_18,87
2014-11-07,10_18,101
2014-11-08,10_18,108
2014-11-09,10_18,114
2014-11-10,10_18,77
2014-11-11,10_18,81
2014-11-12,10_18,77
2014-11-13,10_18,87
2014-11-14,10_18,112
2014-11-15,10_18,99
2014-11-16,10_18,110
2014-11-17,10_18,67
2014-11-18,10_18,86
2014-11-19,10_18,88
2014-11-20,10_18,98
2014-11-21,10_18,98
2014-11-22,10_18,102
2014-11-23,10_18,109
2014-11-24,10_18,75
2014-11-25,10_18,103
2014-11-26,10_18,102
2014-11-27,10_18,112
2014-11-28,10_18,105
2014-11-29,10_18,93
2014-11-30,10_18,127
2014-12-01,10_18,49
2014-12-02,10_18,64
2014-12-03,10_18,73
2014-12-04,10_18,77
2014-12-05,10_18,80
2014-12-06,10_18,65
2014-12-07,10_18,90
2014-12-08,10_18,56
2014-12-09,10_18,65
2014-12-10,10_18,56
2014-12-11,10_18,67
2014-12-12,10_18,62
2014-12-13,10_18,68
2014-12-14,10_18,73
2014-12-15,10_18,59
2014-12-16,10_18,61
2014-12-17,10_18,54
2014-12-18,10_18,77
2014-12-19,10_18,69
2014-12-20,10_18,75
2014-12-21,10_18,73
2014-12-22,10_18,76
2014-12-23,10_18,73
2014-12-24,10_18,53
2014-12-25,10_18,65
2014-12-26,10_18,84
2014-12-27,10_18,80
2014-12-28,10_18,92
2014-12-29,10_18,78
2014-12-30,10_18,48
2014-12-31,10_18,51
2015-01-01,10_18,54
2015-01-02,10_18,65
2015-01-03,10_18,67
2015-01-04,10_18,71
2015-01-05,10_18,43
2015-01-06,10_18,65
2015-01-07,10_18,48
2015-01-08,10_18,64
2015-01-09,10_18,67
2015-01-10,10_18,76
2015-01-11,10_18,101
2015-01-12,10_18,56
2015-01-13,10_18,47
2015-01-14,10_18,63
2015-01-15,10_18,70
2015-01-16,10_18,74
2015-01-17,10_18,76
2015-01-18,10_18,78
2015-01-19,10_18,46
2015-01-20,10_18,59
2015-01-21,10_18,53
2015-01-22,10_18,56
2015-01-23,10_18,75
2015-01-24,10_18,76
2015-01-25,10_18,80
2015-01-26,10_18,45
2015-01-27,10_18,56
2015-01-28,10_18,67
2015-01-29,10_18,67
2015-01-30,10_18,65
2015-01-31,10_18,77
2015-02-01,10_18,80
2015-02-02,10_18,59
2015-02-03,10_18,82
2015-02-04,10_18,64
2015-02-05,10_18,70
2015-02-06,10_18,62
2015-02-07,10_18,81
2015-02-08,10_18,92
2015-02-09,10_18,61
2015-02-10,10_18,63
2015-02-11,10_18,64
2015-02-12,10_18,60
2015-02-13,10_18,87
2015-02-14,10_18,86
2015-02-15,10_18,82
2015-02-16,10_18,63
2015-02-17,10_18,63
2015-02-18,10_18,56
2015-02-19,10_18,68
2015-02-20,10_18,86
2015-02-21,10_18,88
2015-02-22,10_18,95
2015-02-23,10_18,70
2015-02-24,10_18,75
2015-02-25,10_18,74
2015-02-26,10_18,63
2015-02-27,10_18,75
2015-02-28,10_18,79
2015-03-01,10_18,104
2015-03-02,10_18,65
2015-03-03,10_18,63
2015-03-04,10_18,83
2015-03-05,10_18,86
2015-03-06,10_18,89
2015-03-07,10_18,88
2015-03-08,10_18,113
2015-03-09,10_18,75
2015-03-10,10_18,87
2015-03-11,10_18,64
2015-03-12,10_18,93
2015-03-13,10_18,85
2015-03-14,10_18,94
2015-03-15,10_18,85
2015-03-16,10_18,78
2015-03-17,10_18,80
2015-03-18,10_18,75
2015-03-19,10_18,82
2015-03-20,10_18,116
2015-03-21,10_18,87
2015-03-22,10_18,101
2015-03-23,10_18,69
2015-03-24,10_18,85
2015-03-25,10_18,87
2015-03-26,10_18,85
2015-03-27,10_18,80
2015-03-28,10_18,106
2015-03-29,10_18,102
2015-03-30,10_18,70
2015-03-31,10_18,75
2015-04-01,10_18,87
2015-04-02,10_18,95
2015-04-03,10_18,97
2015-04-04,10_18,113
2015-04-05,10_18,116
2015-04-06,10_18,82
2015-04-07,10_18,93
2015-04-08,10_18,93
2015-04-09,10_18,113
2015-04-10,10_18,91
2015-04-11,10_18,114
2015-04-12,10_18,108
2015-04-13,10_18,80
2015-04-14,10_18,101
2015-04-15,10_18,83
2015-04-16,10_18,89
2015-04-17,10_18,129
2015-04-18,10_18,105
2015-04-19,10_18,123
2015-04-20,10_18,64
2015-04-21,10_18,87
2015-04-22,10_18,115
2015-04-23,10_18,105
2015-04-24,10_18,100
2015-04-25,10_18,115
2015-04-26,10_18,129
2015-04-27,10_18,88
2015-04-28,10_18,67
2015-04-29,10_18,102
2015-04-30,10_18,89
2015-05-01,10_18,118
2015-05-02,10_18,104
2015-05-03,10_18,135
2015-05-04,10_18,84
2015-05-05,10_18,112
2015-05-06,10_18,100
2015-05-07,10_18,109
2015-05-08,10_18,114
2015-05-09,10_18,124
2015-05-10,10_18,114
2015-05-11,10_18,79
2015-05-12,10_18,111
2015-05-13,10_18,105
2015-05-14,10_18,108
2015-05-15,10_18,125
2015-05-16,10_18,131
2015-05-17,10_18,116
2015-05-18,10_18,68
2015-05-19,10_18,92
2015-05-20,10_18,93
2015-05-21,10_18,113
2015-05-22,10_18,110
2015-05-23,10_18,120
2015-05-24,10_18,109
2015-05-25,10_18,87
2015-05-26,10_18,92
2015-05-27,10_18,103
2015-05-28,10_18,131
2015-05-29,10_18,118
2015-05-30,10_18,122
2015-05-31,10_18,113
2015-06-01,10_18,86
2015-06-02,10_18,99
2015-06-03,10_18,99
2015-06-04,10_18,104
2015-06-05,10_18,112
2015-06-06,10_18,148
2015-06-07,10_18,141
2015-06-08,10_18,90
2015-06-09,10_18,113
2015-06-10,10_18,111
2015-06-11,10_18,113
2015-06-12,10_18,145
2015-06-13,10_18,132
2015-06-14,10_18,135
2015-06-15,10_18,86
2015-06-16,10_18,108
2015-06-17,10_18,134
2015-06-18,10_18,107
2015-06-19,10_18,110
2015-06-20,10_18,127
